Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling_Glass,Recycling_Metal,Recycling_Paper,Recycling_Plastic,Cooking_Airfryer,Cooking_Grill,Cooking_Microwave,Cooking_Oven,Cooking_Stove,CarbonEmission
0,1,2,1,1,2,-1,2,72,3,86,3,1,17,29,15,0,0,1,0,1,1,1,1,1,1,2297
1,1,2,0,2,2,-1,0,179,1,19,0,4,23,23,0,0,1,1,1,1,0,0,1,1,1,1168
3,1,0,0,1,1,-1,2,63,1,1828,2,7,7,31,20,1,0,0,0,1,1,1,1,0,0,1881
0,0,1,1,1,2,-1,1,97,2,72,2,3,0,33,18,0,0,0,1,1,0,0,1,0,1,1604
0,1,1,0,2,2,-1,1,207,2,14,1,5,8,16,2,1,0,0,1,0,0,0,1,1,1,1883
1,0,2,1,3,1,-1,0,291,0,1045,0,6,18,5,20,0,0,1,1,1,1,1,1,1,1,1022
1,0,3,1,3,2,-1,1,55,3,92,0,7,24,2,8,1,1,1,1,1,1,1,1,0,0,2051
0,1,1,3,0,1,-1,0,185,0,1247,0,1,14,31,5,2,0,1,0,1,0,0,0,1,1,1284
0,1,1,2,0,1,-1,2,157,0,278,1,2,24,15,5,1,1,1,1,0,1,1,0,0,0,1150
2,1,2,3,1,2,-1,2,169,1,52,3,6,6,43,12,2,1,1,0,0,1,1,1,1,1,2268
2,0,1,3,3,2,-1,2,193,3,41,1,3,10,23,21,2,0,0,0,1,1,1,1,1,1,2823
2,1,2,2,3,1,-1,1,245,2,1434,2,2,20,0,14,1,1,1,1,0,0,0,1,1,0,1620
3,1,0,1,3,2,-1,0,210,1,66,1,3,14,27,17,0,1,1,1,0,0,0,1,0,0,1290
1,0,1,2,3,2,-1,1,125,3,89,2,4,24,22,10,0,1,1,1,1,1,1,1,1,1,2799
0,0,2,1,0,1,-1,0,163,1,634,3,1,22,16,18,0,1,1,0,1,1,1,0,1,1,1206
3,1,1,1,3,1,-1,2,87,1,1317,2,1,3,16,7,1,1,0,0,1,1,1,1,1,0,1233
1,0,2,2,3,2,-1,0,245,2,27,0,4,9,42,19,2,1,0,0,1,1,1,0,0,1,2140
3,0,2,3,3,1,-1,2,137,0,1133,0,5,6,16,10,1,1,0,1,0,0,0,1,1,0,930
0,1,1,2,3,2,-1,0,211,0,92,3,4,24,43,2,2,0,0,1,1,0,0,1,0,1,1674
1,0,0,3,1,1,-1,2,205,2,1275,1,2,16,21,21,0,0,0,1,0,1,1,1,0,0,2120
0,1,1,2,3,2,-1,2,77,1,29,0,1,22,11,16,1,1,1,1,0,1,1,1,1,0,1009
0,0,2,0,3,1,-1,0,255,2,1760,3,6,22,29,9,2,0,0,1,1,1,1,0,1,0,2160
0,1,1,3,3,1,-1,2,230,3,1358,3,1,11,31,5,2,1,0,0,1,0,0,0,0,0,2777
2,0,1,2,0,2,-1,0,235,2,3,0,4,16,34,3,2,0,0,0,1,1,1,0,1,1,2182
2,0,2,3,0,2,-1,2,52,2,2,0,4,11,8,21,1,1,1,1,0,1,1,0,0,0,1712
1,0,0,2,3,2,-1,1,134,1,61,3,6,11,34,5,2,0,0,1,0,1,1,1,1,0,2203
0,0,3,3,3,2,-1,0,53,1,17,0,4,0,13,24,0,1,1,1,1,0,0,1,1,0,788
2,1,3,3,2,2,-1,2,50,2,73,1,4,13,42,18,1,1,0,1,1,1,1,1,1,0,2294
3,1,1,3,0,2,-1,2,172,3,67,0,1,8,32,10,1,1,1,1,1,1,1,0,1,0,2464
3,0,0,1,3,2,-1,2,88,0,18,0,2,7,11,5,0,0,1,0,0,1,1,0,1,1,866
1,1,3,2,3,1,-1,2,193,0,863,2,7,10,22,4,2,1,1,1,1,1,1,1,0,1,1844
2,1,1,0,3,1,-1,0,186,2,42,3,2,2,19,12,0,1,1,1,0,0,0,1,0,1,1789
0,1,1,2,3,2,-1,0,267,2,13,2,6,14,21,19,2,1,1,0,0,1,1,1,0,0,2257
0,1,2,0,2,1,-1,0,65,1,1993,1,5,15,29,20,1,1,0,1,0,0,0,1,0,1,1568
0,0,1,0,3,2,-1,2,195,3,78,0,2,22,16,6,2,0,0,0,0,1,1,1,1,1,2204
1,0,0,2,1,2,-1,2,121,1,68,1,1,0,23,10,0,0,1,0,1,0,0,1,1,0,1163
3,0,1,3,0,1,-1,1,51,0,1183,3,5,11,0,3,1,1,0,0,1,1,1,0,1,1,1311
2,0,2,0,0,1,-1,0,56,2,1343,1,4,5,16,20,0,1,0,1,0,1,1,0,0,1,1843
0,0,2,2,1,2,-1,2,210,0,32,0,1,21,18,21,0,0,0,0,1,1,1,1,1,1,987
1,0,1,0,1,2,-1,1,221,0,50,0,2,15,25,0,2,0,0,1,0,0,0,0,1,1,889
3,0,2,0,3,1,-1,2,154,2,104,0,3,7,27,16,1,1,1,1,0,1,1,0,0,0,1331
0,0,3,1,0,2,-1,0,250,3,23,3,3,9,32,18,0,0,0,1,0,0,0,0,0,1,2530
1,1,3,1,3,1,-1,0,87,1,1484,0,4,21,34,2,1,1,1,1,0,1,1,0,1,0,1497
0,1,3,0,1,1,-1,0,80,0,1443,0,7,11,30,19,1,1,1,0,1,0,0,0,0,1,958
2,1,2,2,2,1,-1,0,175,3,115,2,3,7,18,7,1,0,1,0,0,0,0,0,0,0,2649
0,1,1,1,3,2,-1,1,223,3,12,1,4,14,50,21,1,1,1,1,1,1,1,1,1,1,2808
3,1,1,1,1,2,-1,1,151,3,93,3,3,17,29,4,2,1,0,1,1,0,0,0,0,0,2196
0,1,2,1,1,1,-1,1,164,2,1710,2,4,8,11,18,0,1,1,0,0,0,0,0,0,0,1668
2,0,2,1,1,2,-1,2,110,1,63,2,7,11,3,22,0,0,1,0,0,1,1,0,1,1,1475
3,1,3,2,1,2,-1,0,76,0,37,1,7,9,25,17,0,0,0,1,0,0,0,1,0,0,1110
1,0,0,0,1,1,-1,1,106,2,1979,1,4,5,50,5,0,0,1,1,1,0,0,0,1,0,2004
2,1,3,0,3,2,-1,1,251,3,20,0,3,18,7,24,0,0,1,0,1,0,0,0,1,0,2346
0,0,2,1,1,2,-1,0,167,3,48,3,4,12,47,16,2,1,0,0,0,1,1,1,0,0,2484
3,1,2,1,3,2,-1,0,93,2,62,2,2,7,21,22,2,0,1,1,0,1,1,0,0,0,1556
1,1,0,0,2,2,-1,0,215,1,49,2,1,13,39,12,0,0,1,1,1,0,0,0,0,0,1797
2,1,2,1,1,2,-1,2,68,2,58,1,4,12,10,14,1,1,1,0,1,1,1,1,0,0,1522
3,0,3,2,0,1,-1,2,61,3,572,0,7,1,23,17,0,1,0,0,0,1,1,1,1,0,2259
0,0,3,0,1,1,-1,2,135,2,964,3,3,19,31,5,0,0,1,0,1,0,0,0,0,0,1699
3,1,1,3,3,1,-1,1,140,2,1023,0,7,3,40,8,1,1,0,1,1,1,1,0,1,1,1994
0,0,2,3,2,1,-1,2,118,0,280,2,5,21,41,18,2,0,1,1,1,0,0,0,1,0,1401
1,0,2,2,3,1,-1,1,106,2,1499,2,5,19,30,18,1,1,0,1,1,0,0,1,0,1,2429
0,1,0,2,2,1,-1,0,269,2,1005,2,5,5,26,7,1,0,1,1,0,0,0,0,0,0,2277
3,0,0,2,3,2,-1,1,239,0,79,3,2,21,38,1,2,1,0,1,1,1,1,1,1,1,1274
3,0,1,2,1,2,-1,2,127,0,58,0,4,23,8,6,2,1,0,1,1,0,0,0,1,0,513
2,0,1,3,1,2,-1,0,200,2,50,1,5,21,37,22,0,1,1,1,0,1,1,1,1,1,1809
2,1,0,1,1,1,-1,2,189,0,1309,3,3,23,38,16,2,0,0,1,1,0,0,0,0,0,1875
0,1,1,2,2,2,-1,0,238,3,87,3,1,8,33,14,2,0,1,1,1,1,1,0,1,0,2417
3,0,1,3,0,2,-1,2,166,3,34,2,1,23,34,7,0,1,1,0,0,1,1,1,1,0,2458
1,1,2,1,2,1,-1,0,105,1,1668,1,2,1,28,12,1,0,0,0,1,0,0,0,0,1,1645
3,1,1,2,0,1,-1,1,288,3,474,1,6,15,21,5,1,1,0,1,0,0,0,1,0,0,2784
2,0,2,1,2,2,-1,2,163,1,34,2,6,22,8,12,1,0,1,0,1,1,1,1,1,0,1494
1,0,2,1,2,2,-1,1,242,1,24,0,1,18,5,21,1,1,0,1,0,1,1,1,1,1,1111
1,1,2,0,2,1,-1,0,199,1,354,1,1,11,21,9,2,1,0,0,0,0,0,0,0,0,1332
3,0,0,3,2,1,-1,1,52,0,1028,3,6,17,0,5,1,1,1,0,1,1,1,0,1,0,1170
3,0,0,3,2,2,-1,0,229,1,18,2,1,5,40,21,0,1,1,1,0,1,1,1,0,1,1312
2,1,2,0,1,2,-1,1,254,3,10,3,1,22,13,0,2,0,1,1,1,0,0,1,0,0,1944
3,1,3,3,0,2,-1,1,146,2,0,0,6,9,13,13,0,0,0,1,1,0,0,1,1,0,1947
2,1,1,2,2,2,-1,0,267,2,4,1,7,0,48,12,2,1,1,1,1,0,0,0,0,1,2478
1,1,1,0,3,2,-1,0,73,3,62,1,5,18,21,24,1,1,0,1,1,0,0,1,0,0,2793
0,1,2,1,2,2,-1,1,289,2,66,1,3,8,36,17,2,1,0,0,1,0,0,1,1,0,2085
1,1,1,2,2,2,-1,2,211,3,11,0,3,3,46,2,1,0,1,1,1,0,0,0,1,1,3127
2,0,2,3,0,2,-1,1,223,3,91,3,1,0,37,16,1,1,0,0,0,1,1,1,0,1,2828
3,1,0,2,2,2,-1,1,147,2,0,1,2,11,12,24,2,0,0,1,0,1,1,1,1,1,1797
2,1,2,2,1,2,-1,0,112,0,4,0,5,12,18,12,1,1,1,1,1,0,0,1,0,0,492
0,0,0,3,2,1,-1,2,245,2,460,2,6,4,4,13,1,0,0,0,0,1,1,1,1,0,2293
1,0,1,0,2,1,-1,2,207,0,953,0,3,13,0,11,0,0,1,1,0,1,1,0,1,0,939
0,1,1,0,1,1,-1,2,163,1,1686,3,1,22,29,6,2,1,1,1,1,0,0,0,0,1,1054
3,1,1,0,2,1,-1,2,148,1,81,0,6,3,48,3,1,1,1,1,0,0,0,0,0,0,1406
1,1,3,1,3,1,-1,2,175,1,541,0,3,8,35,16,1,1,0,1,1,1,1,0,1,1,1777
1,0,0,1,3,1,-1,2,97,1,673,0,3,17,28,14,1,0,0,0,0,1,1,0,1,1,1737
0,1,2,1,1,2,-1,0,144,2,94,0,6,21,35,3,1,0,0,1,0,0,0,0,1,1,1607
0,0,2,3,3,1,-1,2,214,2,1269,0,1,13,14,7,1,1,1,1,1,0,0,0,1,1,1320
2,0,3,0,3,2,-1,0,213,0,72,3,2,12,12,13,2,0,0,1,1,0,0,1,0,1,917
2,0,3,3,2,2,-1,2,141,2,67,3,3,22,30,17,0,1,1,1,0,0,0,0,1,0,2005
0,0,2,2,0,2,-1,0,121,1,56,0,7,5,34,22,2,0,1,1,1,0,0,0,0,0,1280
1,1,3,0,2,2,-1,2,205,2,63,1,5,9,5,4,0,0,0,1,0,1,1,1,1,1,2341
3,0,2,2,2,2,-1,2,136,3,1,2,5,1,30,13,2,1,1,1,0,0,0,0,1,1,2328
2,0,2,2,3,2,-1,2,76,0,89,0,1,14,49,2,0,1,0,0,1,1,1,0,0,1,1361
1,0,1,1,2,1,-1,0,165,0,920,0,4,24,12,3,1,0,1,0,1,1,1,1,0,1,945
2,1,2,2,2,1,-1,2,142,0,762,1,1,10,41,15,1,1,1,1,1,1,1,0,1,0,1309
1,0,1,0,1,2,-1,1,163,2,63,1,6,20,22,19,0,0,0,0,0,1,1,0,1,0,2219
3,0,1,0,2,1,-1,0,77,1,360,2,3,10,42,22,2,1,1,0,1,0,0,1,0,0,1289
1,1,3,0,1,1,-1,0,180,2,1305,3,6,8,2,2,0,0,1,1,1,1,1,1,0,0,2101
0,0,2,3,0,2,-1,2,99,1,35,1,4,14,35,22,1,1,0,0,1,1,1,1,1,0,1805
3,1,1,0,3,1,-1,0,298,3,985,0,7,22,38,24,0,0,0,0,0,0,0,1,1,1,3183
2,0,3,2,1,1,-1,0,215,0,1913,3,3,12,17,7,2,0,0,0,0,0,0,1,0,0,1210
2,0,3,0,2,2,-1,1,118,2,96,1,5,23,10,10,0,0,0,0,1,1,1,1,0,0,1824
3,0,1,3,2,2,-1,1,211,1,69,2,3,17,34,10,1,1,1,1,0,1,1,0,0,0,1289
1,1,3,2,2,2,-1,0,123,3,7,0,7,9,26,7,0,1,0,1,0,0,0,1,1,1,2924
1,1,0,0,2,2,-1,1,170,2,33,0,1,17,44,3,2,1,0,0,0,0,0,0,1,0,2510
2,0,0,2,1,2,-1,2,80,2,91,3,4,6,48,4,0,0,1,1,1,0,0,0,1,1,2125
3,1,0,3,0,1,-1,1,145,1,811,1,6,20,43,11,1,0,1,0,0,0,0,0,1,0,2265
2,1,2,1,3,2,-1,0,151,0,45,1,4,24,47,19,0,0,1,0,1,1,1,1,0,0,1790
0,1,1,3,1,1,-1,2,192,2,1784,2,7,3,34,19,1,0,1,0,1,0,0,1,1,0,2802
1,1,3,0,1,2,-1,2,74,2,59,3,1,12,17,10,0,1,1,1,0,0,0,1,0,0,1513
2,0,1,3,0,1,-1,1,140,3,1573,2,4,16,19,3,2,0,0,0,0,1,1,1,0,0,3025
3,1,1,0,0,2,-1,2,70,3,19,1,1,5,8,11,2,1,1,0,1,1,1,0,1,0,2092
0,1,0,3,3,2,-1,2,110,3,85,1,6,24,6,0,1,1,1,0,1,1,1,0,1,1,2445
2,0,1,3,2,1,-1,1,163,1,1849,2,6,11,0,7,1,1,1,1,0,0,0,0,0,1,1306
1,0,2,3,1,1,-1,2,177,1,999,0,5,23,28,24,1,0,1,1,1,0,0,1,0,0,1341
0,1,3,2,2,2,-1,1,185,2,24,3,2,19,40,23,0,1,0,0,1,0,0,0,1,0,2368
0,1,0,0,2,1,-1,1,96,2,1345,2,6,10,48,17,1,1,0,1,0,0,0,0,1,1,2634
3,1,3,3,2,2,-1,2,54,0,71,2,4,2,0,2,0,0,0,1,0,0,0,1,0,0,949
1,0,1,1,3,1,-1,2,79,1,669,2,5,4,11,15,2,0,1,1,1,1,1,0,1,1,1448
1,1,0,0,1,1,-1,2,230,1,678,2,1,15,30,13,0,0,1,1,1,0,0,0,1,1,1680
2,1,3,2,3,2,-1,0,60,0,65,3,3,22,20,10,0,0,1,1,0,0,0,1,0,0,1243
3,0,3,2,1,2,-1,2,235,0,38,2,1,10,9,6,2,0,1,0,0,1,1,0,1,0,617
3,0,1,0,1,2,-1,1,83,1,46,3,5,6,46,6,2,0,1,1,1,1,1,1,1,0,1362
1,0,0,2,1,1,-1,1,83,3,15,1,1,8,7,16,1,0,0,1,1,0,0,0,0,1,1982
3,1,2,0,0,2,-1,1,171,2,51,0,1,16,47,12,2,0,0,1,0,1,1,1,1,0,2189
2,0,3,3,2,2,-1,0,251,1,14,3,5,10,48,22,2,0,0,0,0,0,0,0,0,1,2302
1,1,0,1,0,2,-1,2,258,0,73,3,6,12,27,9,0,0,0,1,1,0,0,1,0,1,2848
1,0,1,0,2,1,-1,1,207,1,1473,1,7,21,23,20,1,0,1,1,1,1,1,1,0,1,1894
1,1,1,3,0,1,-1,0,127,3,869,2,5,10,49,4,0,1,0,0,1,1,1,1,1,1,4266
1,0,3,1,0,2,-1,0,293,2,83,0,3,6,29,19,2,0,0,1,0,0,0,1,1,0,2126
3,1,2,0,1,1,-1,2,157,3,519,1,4,17,47,14,0,0,1,1,1,0,0,1,1,0,2632
0,1,3,2,2,2,-1,1,252,2,96,0,5,7,0,12,0,1,0,1,1,0,0,0,1,0,1406
1,1,0,1,3,1,-1,0,138,3,1049,2,5,20,19,6,1,1,0,0,1,1,1,1,0,0,3328
0,1,2,2,1,1,-1,0,183,1,68,3,2,24,16,20,2,1,0,1,1,1,1,0,1,1,1087
3,1,2,3,2,1,-1,0,104,2,535,3,6,11,8,22,0,1,1,1,0,0,0,0,1,1,2073
3,0,0,1,3,1,-1,0,220,1,1706,2,1,21,42,19,0,0,0,1,0,1,1,1,0,1,1569
3,0,0,3,3,2,-1,2,187,1,47,3,4,5,5,21,2,1,1,0,1,0,0,0,1,1,1376
1,1,3,3,3,1,-1,2,286,0,794,0,5,18,13,10,0,0,1,0,1,1,1,0,1,1,1651
1,1,1,0,1,1,-1,2,202,3,104,0,5,7,3,1,1,1,0,0,0,0,0,0,0,0,2546
3,0,3,0,2,2,-1,2,121,2,20,1,7,10,39,15,1,0,1,0,0,1,1,0,0,0,2023
1,0,2,0,2,1,-1,2,189,2,582,2,4,24,43,0,2,0,0,0,1,1,1,1,0,0,2498
1,0,1,2,1,1,-1,2,157,2,736,2,4,7,12,18,1,0,1,0,1,1,1,1,0,0,1926
2,1,2,2,2,1,-1,2,73,1,1486,3,6,7,31,21,0,0,1,1,1,1,1,0,0,0,2453
1,1,2,0,3,1,-1,0,66,0,952,0,6,13,10,13,0,1,0,0,1,1,1,1,0,1,1201
2,0,3,3,2,2,-1,2,92,3,13,0,6,15,4,22,0,1,1,0,0,0,0,0,1,1,2238
2,0,2,1,3,2,-1,2,71,3,40,2,7,19,48,1,2,0,0,0,1,0,0,1,1,0,3357
3,0,2,1,2,2,-1,2,80,1,29,2,3,13,42,24,0,0,0,1,1,1,1,1,0,1,1576
2,0,2,1,3,1,-1,0,129,2,512,0,7,3,42,18,0,0,0,0,0,1,1,0,1,0,2133
0,0,1,3,2,1,-1,1,260,1,1742,1,2,9,50,21,2,0,1,1,0,0,0,1,1,1,1631
1,0,0,1,0,1,-1,1,217,2,317,1,2,14,50,5,2,1,1,0,0,0,0,1,0,0,2616
3,1,1,1,2,1,-1,1,198,0,709,1,1,9,36,6,0,1,0,0,1,1,1,0,1,1,1385
2,0,0,0,1,2,-1,0,172,0,28,2,7,1,41,12,0,0,0,1,0,1,1,0,1,0,1735
2,1,2,0,1,1,-1,0,229,0,1285,0,5,14,29,6,2,0,1,1,0,0,0,0,0,1,895
2,1,1,1,1,2,-1,1,231,1,93,3,1,1,10,15,2,1,0,0,0,0,0,0,0,1,1041
0,0,2,3,2,1,-1,0,297,0,980,3,6,14,46,19,2,0,0,1,0,1,1,1,0,0,1933
0,0,2,1,3,1,-1,2,237,3,1514,2,5,20,38,14,1,0,1,1,1,0,0,0,0,1,2529
3,0,1,3,1,1,-1,2,224,1,1145,0,1,7,37,9,0,0,1,1,0,1,1,1,0,1,1174
1,1,1,2,2,2,-1,0,101,3,39,2,1,19,34,17,0,0,0,1,0,1,1,1,1,1,3080
3,0,2,2,2,1,-1,0,178,0,1852,3,4,16,39,21,1,0,0,0,0,1,1,1,1,1,1657
3,1,3,2,2,2,-1,0,236,2,19,2,3,8,23,7,1,0,0,1,0,0,0,0,0,0,1747
2,1,2,1,2,1,-1,1,127,3,412,3,6,14,29,13,2,0,0,1,0,1,1,0,0,1,3386
0,1,1,2,0,1,-1,2,256,0,1407,2,7,12,46,20,1,0,1,1,0,1,1,1,0,0,2534
3,0,1,1,2,1,-1,0,286,0,316,1,1,18,15,16,0,1,1,0,1,0,0,0,1,0,830
1,0,3,2,0,1,-1,0,137,3,1844,0,1,22,20,22,1,0,1,0,0,0,0,0,0,1,2676
3,1,1,0,1,1,-1,2,250,2,743,1,4,11,48,6,2,0,0,0,0,1,1,0,0,1,2364
2,1,3,2,0,2,-1,1,259,2,67,0,5,8,49,8,0,0,1,1,0,0,0,0,0,0,2610
3,1,1,2,1,1,-1,0,177,3,1231,2,4,6,24,7,2,0,1,0,0,0,0,0,1,1,2393
1,1,0,2,3,1,-1,2,188,0,937,3,4,11,27,12,1,1,1,1,1,1,1,0,1,1,2141
1,1,2,3,3,2,-1,1,148,1,25,2,5,19,29,19,2,0,1,0,0,1,1,1,1,1,2186
0,0,1,3,2,1,-1,2,112,1,228,0,2,2,44,14,2,1,0,1,0,0,0,1,0,0,1339
3,0,2,1,2,2,-1,0,193,2,50,3,6,19,14,12,1,1,0,1,1,1,1,1,0,0,1724
3,0,1,3,2,1,-1,2,92,0,445,2,3,10,22,6,1,0,0,1,0,1,1,1,0,1,1165
2,1,1,0,3,2,-1,2,97,3,61,2,2,11,18,2,2,1,1,1,0,0,0,1,0,1,2377
3,0,2,1,3,2,-1,1,267,2,8,0,6,8,35,15,1,0,1,1,0,1,1,1,1,1,1656
0,0,2,2,3,1,-1,1,217,2,1646,1,7,0,33,23,0,1,0,1,1,1,1,1,0,0,2071
3,0,1,3,1,2,-1,2,149,1,31,3,4,8,32,3,2,0,1,1,1,0,0,1,1,1,1204
1,0,0,0,1,1,-1,0,262,2,529,0,3,4,47,20,1,1,0,1,0,1,1,1,0,1,2311
0,0,3,2,2,1,-1,1,135,1,315,2,4,8,26,9,1,1,1,0,0,0,0,1,1,0,1366
3,0,1,3,3,2,-1,2,219,0,19,3,2,16,31,17,0,0,0,1,0,1,1,1,1,0,1433
2,0,1,1,3,1,-1,0,83,2,959,2,7,3,4,20,2,0,1,0,0,0,0,0,0,0,1802
0,0,0,2,0,2,-1,2,83,0,92,1,7,2,16,17,1,0,1,1,1,0,0,1,0,0,1277
2,1,3,0,1,2,-1,0,161,3,61,1,5,4,32,3,0,1,0,1,0,0,0,1,1,1,2627
2,1,3,0,2,2,-1,1,270,1,84,2,7,9,31,14,0,1,0,1,0,1,1,1,1,1,2268
0,0,0,3,2,1,-1,2,229,2,1406,0,4,0,17,21,2,0,0,0,0,1,1,1,0,1,1972
1,0,1,3,3,2,-1,1,127,1,82,3,2,14,25,1,1,0,1,1,1,0,0,0,0,0,1239
1,0,0,1,1,1,-1,1,229,3,728,2,4,12,13,2,1,1,1,1,1,1,1,1,1,1,2471
3,0,2,1,3,1,-1,2,262,0,1846,0,4,11,43,14,0,1,0,0,1,0,0,0,0,1,1376
1,0,0,1,1,1,-1,0,241,3,829,3,1,0,30,11,1,1,0,0,0,0,0,1,1,0,2770
2,1,1,3,1,2,-1,0,137,0,55,2,7,7,5,17,0,1,0,0,0,0,0,1,0,0,1359
1,0,3,1,2,1,-1,2,107,3,1883,1,7,0,34,1,0,0,0,0,1,0,0,0,0,0,3139
2,0,0,3,3,1,-1,1,70,1,463,0,2,7,50,0,1,0,1,0,0,0,0,0,0,0,1471
0,0,2,2,3,1,-1,1,119,2,1601,1,6,7,8,5,0,1,0,0,1,0,0,0,0,1,1615
2,1,0,3,2,1,-1,1,96,0,30,2,3,14,23,16,1,1,1,0,1,1,1,1,1,1,1526
0,1,0,0,0,1,-1,1,244,3,273,2,5,2,19,11,2,0,0,0,0,1,1,1,0,0,3184
2,1,3,0,3,2,-1,0,115,3,81,3,7,4,35,0,1,0,1,0,0,1,1,1,1,1,3512
3,1,1,0,3,1,-1,1,205,3,1295,2,7,6,11,20,1,0,0,0,0,0,0,1,1,1,3009
3,0,2,0,2,1,-1,0,266,0,1947,2,1,24,32,20,2,0,0,0,0,1,1,0,1,0,1275
3,0,1,3,0,1,-1,0,145,3,243,3,7,15,37,17,2,0,0,0,0,0,0,1,0,0,3007
0,0,0,3,0,2,-1,0,131,2,0,1,2,10,17,22,1,1,1,1,1,1,1,0,0,1,1465
0,1,3,2,0,2,-1,2,123,0,76,0,3,3,46,24,2,1,0,0,0,0,0,0,0,0,1822
0,1,1,0,0,1,-1,1,171,1,922,2,6,5,16,22,1,0,0,0,0,0,0,1,1,1,1992
1,1,2,3,3,2,-1,2,214,3,30,1,7,2,22,23,0,0,1,1,0,0,0,0,0,0,3294
2,0,3,1,2,1,-1,2,141,1,396,1,5,17,3,6,2,0,0,0,1,0,0,1,0,1,1303
2,0,1,1,1,1,-1,0,103,1,1894,2,5,5,0,6,0,1,0,0,0,1,1,1,0,1,1156
0,1,2,1,3,2,-1,2,240,3,37,3,2,9,34,16,0,1,1,1,1,0,0,0,1,1,2624
1,1,2,3,0,1,-1,2,273,2,1249,0,2,0,42,16,1,1,0,0,0,0,0,1,1,1,2873
0,0,1,1,3,2,-1,1,78,0,18,1,4,20,50,6,0,1,1,1,0,1,1,0,0,1,1271
3,1,2,1,0,1,-1,0,117,1,1958,2,1,4,41,4,2,1,0,0,1,0,0,1,1,0,1603
3,0,1,1,1,2,-1,1,54,3,74,2,2,7,19,16,1,1,0,0,1,1,1,0,0,0,1760
1,0,0,0,2,2,-1,2,217,2,36,2,6,1,43,8,2,0,1,0,0,1,1,1,1,1,2881
1,1,1,2,2,2,-1,1,179,0,24,2,4,24,37,0,0,0,1,0,0,1,1,0,0,1,1939
2,1,1,2,2,2,-1,0,266,2,77,0,2,6,30,19,1,1,0,1,0,0,0,1,1,1,2118
3,1,2,2,3,1,-1,0,265,2,1402,2,5,17,40,10,2,1,1,1,1,1,1,1,1,0,1980
3,0,0,3,0,1,-1,1,117,0,201,2,7,3,26,13,1,1,1,0,1,1,1,1,0,1,1632
3,1,0,1,2,1,-1,1,207,0,1274,1,6,2,39,20,2,0,0,1,1,1,1,0,1,1,1764
3,0,0,2,0,2,-1,0,248,0,95,0,1,2,5,1,0,0,0,0,0,1,1,0,1,1,1089
0,0,3,0,0,2,-1,2,96,0,32,2,6,2,38,12,0,0,0,0,1,0,0,1,0,1,1753
1,1,0,0,3,1,-1,2,233,2,481,3,5,11,37,8,0,1,1,1,0,1,1,1,1,0,3244
2,0,3,2,3,2,-1,2,197,3,74,1,7,14,14,18,1,0,1,1,1,0,0,1,0,1,2502
2,1,3,3,2,2,-1,2,181,0,12,3,6,8,4,5,1,1,1,0,1,1,1,1,0,0,1648
0,1,3,3,3,1,-1,2,139,0,689,3,7,20,1,19,0,1,1,1,0,0,0,1,0,0,1617
2,0,3,2,1,1,-1,2,93,0,1915,0,7,16,16,7,2,0,1,1,1,0,0,0,0,0,776
0,1,3,2,1,1,-1,1,297,0,577,0,1,19,13,2,2,1,1,1,0,1,1,0,0,1,524
3,1,2,2,0,1,-1,0,179,3,272,1,1,22,49,2,2,1,1,0,1,0,0,1,0,0,2478
0,0,3,1,0,2,-1,1,80,2,15,1,5,13,34,20,2,0,0,1,0,1,1,0,0,0,1951
0,0,3,0,0,2,-1,1,182,3,58,2,2,22,27,17,2,0,1,1,1,0,0,1,0,1,2336
2,0,0,0,3,1,-1,1,289,2,1160,3,2,11,7,15,2,1,1,1,1,0,0,0,0,0,1713
3,1,0,3,0,1,-1,2,240,1,1497,2,4,1,34,9,0,0,1,1,1,0,0,1,0,0,2055
1,1,1,1,1,2,-1,1,105,0,70,1,5,17,22,13,2,1,0,1,1,1,1,0,0,0,1113
3,1,0,3,3,2,-1,1,237,2,11,0,4,5,34,23,2,0,0,0,0,0,0,0,0,0,2240
0,0,1,0,3,1,-1,1,146,1,996,2,6,5,14,7,1,0,0,1,1,0,0,1,1,0,1348
2,1,3,3,1,2,-1,1,160,2,75,0,2,5,20,7,2,1,1,0,1,1,1,1,0,1,1431
1,1,1,3,1,1,-1,0,54,0,8,0,2,17,19,18,0,1,1,0,0,1,1,0,0,1,892
1,1,2,2,1,1,-1,1,255,3,1047,0,6,8,36,2,2,0,1,0,0,0,0,0,0,1,3112
0,1,3,1,3,1,-1,1,295,3,1433,0,5,3,45,15,1,0,1,1,1,1,1,1,1,1,2865
3,1,0,2,3,1,-1,1,93,0,1735,0,2,5,42,3,1,0,1,1,0,0,0,1,1,1,1272
1,1,3,2,0,1,-1,2,216,2,1091,3,6,1,18,11,2,1,1,0,1,1,1,1,0,1,3171
1,0,2,3,2,1,-1,2,259,1,447,0,1,5,42,7,0,1,0,0,1,1,1,1,1,1,1762
0,0,0,1,0,1,-1,2,132,1,189,3,5,9,50,12,2,1,1,0,0,1,1,0,1,1,2108
